,a,b,turns
2020,4.567948818206787,4.567948818206787,20
2021,4.626346111297607,4.622723579406738,7
2022,4.641076564788818,4.6173295974731445,10
2023,4.70409631729126,4.679619312286377,20
2024,4.6930718421936035,4.6547417640686035,12
2025,4.648458480834961,4.648458480834961,16
2026,4.767391681671143,4.74129056930542,20
2027,4.732975959777832,4.732975959777832,19
2028,4.267194747924805,4.267194747924805,3
2029,4.558134078979492,4.529730319976807,16
2030,4.339930057525635,4.339930057525635,6
2031,4.655012607574463,4.669440746307373,13
2032,4.503961086273193,4.503961086273193,5
2033,4.756948947906494,4.693770408630371,15
2034,4.901193141937256,4.901193141937256,20
2035,4.351311206817627,4.277358531951904,6
2036,4.794386386871338,4.794386386871338,20
2037,4.707489013671875,4.703711032867432,20
2038,4.594778060913086,4.668937683105469,8
2039,4.4357452392578125,4.4357452392578125,8
2040,4.706559658050537,4.692795276641846,20
2041,4.631012439727783,4.636036396026611,13
2042,4.466716766357422,4.466716766357422,4
2043,4.514640808105469,4.514640808105469,6
2044,4.592671871185303,4.562896251678467,6
2045,4.799732685089111,4.788893699645996,15
2046,4.433783531188965,4.433783531188965,3
2047,4.719487190246582,4.700204849243164,5
2048,4.486159801483154,4.473340034484863,14
2049,4.455471992492676,4.455471992492676,11
2050,4.706058979034424,4.706058979034424,18
2051,4.442729473114014,4.387462139129639,9
2052,4.425402641296387,4.272335529327393,20
2053,4.5180864334106445,4.440614700317383,16
2054,4.3355607986450195,4.3355607986450195,3
2055,4.191874980926514,4.191874980926514,3
2056,4.835650444030762,4.835650444030762,20
2057,4.357136249542236,4.453624725341797,4
2058,4.127862453460693,4.165981769561768,4
2059,4.7721147537231445,4.791531562805176,20
2060,4.711909770965576,4.73657751083374,20
2061,4.764965534210205,4.768931865692139,20
2062,4.8084397315979,4.8084397315979,15
2063,4.672216892242432,4.679895877838135,14
2064,4.640443325042725,4.640443325042725,20
2065,4.324708461761475,4.324708461761475,4
2066,4.486949443817139,4.400381088256836,5
2067,4.858247756958008,4.868890285491943,20
2068,4.587402820587158,4.587402820587158,20
2069,4.152593612670898,4.152593612670898,5
2070,4.162948131561279,4.162948131561279,3
2071,4.39825963973999,4.442653656005859,13
2072,4.193460941314697,4.17747163772583,5
2073,4.594569683074951,4.519608020782471,17
2074,4.77296257019043,4.77296257019043,19
2075,4.707464694976807,4.746616363525391,18
2076,4.597201824188232,4.597201824188232,20
2077,4.698924541473389,4.709482669830322,20
2078,4.888034820556641,4.888034820556641,20
2079,4.417713165283203,4.412647724151611,7
2080,4.81601095199585,4.81601095199585,20
2081,4.575839996337891,4.560451507568359,7
2082,4.528180122375488,4.523367404937744,6
2083,4.589570045471191,4.598666191101074,12
2084,4.606232166290283,4.6263508796691895,13
2085,4.504875659942627,4.504875659942627,20
2086,4.559569835662842,4.559569835662842,16
2087,4.745906829833984,4.759970664978027,8
2088,4.589471817016602,4.558987617492676,9
2089,4.493854522705078,4.527267932891846,7
2090,4.499405384063721,4.621267318725586,20
2091,4.495914936065674,4.620503902435303,12
2092,4.748353958129883,4.74953556060791,15
2093,4.498185634613037,4.498185634613037,5
2094,4.310179710388184,4.310179710388184,5
2095,4.588558673858643,4.588558673858643,8
2096,4.480191230773926,4.5074238777160645,7
2097,4.583497047424316,4.620876789093018,13
2098,4.62735652923584,4.6011962890625,11
2099,4.50771427154541,4.552751064300537,14
2100,4.801802635192871,4.801802635192871,20
2101,4.590535640716553,4.475402355194092,9
2102,4.5664825439453125,4.5664825439453125,4
2103,4.149707317352295,4.149707317352295,4
2104,4.560959815979004,4.567661762237549,15
2105,4.394141674041748,4.402738571166992,17
2106,4.636133670806885,4.521385669708252,14
2107,4.494831085205078,4.494831085205078,20
2108,4.7623748779296875,4.7623748779296875,20
2109,4.632754325866699,4.603005886077881,19
2110,4.577826023101807,4.6034932136535645,14
2111,4.512669086456299,4.503045082092285,7
2112,4.8358540534973145,4.827188968658447,11
2113,4.508680820465088,4.515622138977051,20
2114,4.586587429046631,4.586587429046631,20
2115,4.575082778930664,4.575082778930664,20
2116,4.848135948181152,4.875502109527588,17
2117,4.575398921966553,4.6306986808776855,20
2118,4.420151710510254,4.420151710510254,5
2119,4.43464994430542,4.542463779449463,11
2120,4.551227569580078,4.551665782928467,5
2121,4.737854957580566,4.737854957580566,12
2122,4.455653190612793,4.455653190612793,6
2123,4.383315563201904,4.365415573120117,4
2124,4.6310811042785645,4.6310811042785645,8
2125,4.499176502227783,4.498403072357178,14
2126,4.71063756942749,4.660428047180176,16
2127,4.873974323272705,4.873974323272705,20
2128,4.863751411437988,4.863751411437988,20
2129,4.752416133880615,4.752416133880615,20
2130,4.4163594245910645,4.48619270324707,5
2131,4.6040425300598145,4.5896148681640625,20
2132,4.528245449066162,4.567248821258545,12
2133,4.352670192718506,4.408446311950684,20
2134,4.653128147125244,4.65446138381958,7
2135,4.618123531341553,4.643550395965576,20
2136,4.6704182624816895,4.6872029304504395,14
2137,4.859318733215332,4.86904239654541,19
2138,4.348592281341553,4.348592281341553,3
2139,4.520907878875732,4.5528669357299805,18
2140,4.844758033752441,4.844758033752441,19
2141,4.107260227203369,4.107260227203369,6
2142,4.591485977172852,4.554974555969238,6
2143,4.597766399383545,4.612272262573242,10
2144,4.527981758117676,4.527981758117676,18
2145,4.5476460456848145,4.582849979400635,19
2146,4.793242454528809,4.793242454528809,20
2147,4.4295573234558105,4.4295573234558105,16
2148,4.877040386199951,4.877040386199951,20
2149,4.767367839813232,4.78869104385376,17
2150,4.546313762664795,4.539798736572266,14
2151,4.663283348083496,4.663283348083496,19
2152,4.763065814971924,4.763065814971924,6
2153,4.810057640075684,4.810057640075684,20
2154,4.766628265380859,4.762953758239746,20
2155,4.76386833190918,4.766600608825684,20
2156,4.903626918792725,4.903626918792725,20
2157,4.851480484008789,4.851480484008789,19
2158,4.766315937042236,4.727846622467041,12
2159,4.522889137268066,4.522889137268066,5
2160,4.564005374908447,4.642961502075195,10
2161,4.659143924713135,4.657181262969971,11
2162,4.5319952964782715,4.58779239654541,7
2163,4.8301591873168945,4.8301591873168945,20
2164,4.831017971038818,4.831017971038818,17
2165,4.678680896759033,4.670872211456299,20
2166,4.730409145355225,4.730409145355225,20
2167,4.7478861808776855,4.779824733734131,20
2168,4.7383503913879395,4.729773998260498,6
2169,4.735214710235596,4.735214710235596,20
2170,4.8123273849487305,4.80029821395874,16
2171,4.853984832763672,4.854248523712158,20
2172,4.710046768188477,4.577960014343262,13
2173,4.571228981018066,4.588796615600586,18
2174,4.780096530914307,4.6961188316345215,9
2175,4.794663906097412,4.794663906097412,17
2176,4.4291229248046875,4.452146053314209,9
2177,4.542044162750244,4.575949192047119,7
2178,4.643890380859375,4.630316257476807,6
2179,4.802803039550781,4.802803039550781,20
2180,4.8864922523498535,4.8864922523498535,20
2181,4.535489559173584,4.54006814956665,20
2182,4.319311618804932,4.31975793838501,5
2183,4.65776252746582,4.655117511749268,9
2184,4.664857387542725,4.665492534637451,17
2185,4.813268184661865,4.809212684631348,12
2186,4.78094482421875,4.78094482421875,20
2187,4.5092668533325195,4.526561260223389,10
2188,4.684156894683838,4.636287212371826,8
2189,4.765120983123779,4.775135040283203,11
2190,4.539914131164551,4.514398097991943,10
2191,4.581106185913086,4.593207836151123,7
2192,4.535496711730957,4.5438642501831055,12
2193,4.679231643676758,4.679231643676758,4
2194,4.804697513580322,4.73621940612793,20
2195,4.782130718231201,4.782130718231201,20
2196,4.585009574890137,4.585009574890137,16
2197,4.662688255310059,4.654212474822998,13
2198,4.5060248374938965,4.5060248374938965,7
2199,4.757213592529297,4.757213592529297,20
2200,4.588810443878174,4.588810443878174,13
2201,4.297638893127441,4.343410015106201,4
2202,4.797571659088135,4.797571659088135,20
2203,4.3760175704956055,4.452790260314941,9
2204,4.456878185272217,4.456878185272217,3
2205,4.612380504608154,4.616786956787109,6
2206,4.143817901611328,4.143817901611328,3
2207,4.395066738128662,4.429027080535889,17
2208,4.777775287628174,4.777775287628174,15
2209,4.683772563934326,4.683772563934326,11
2210,4.6009416580200195,4.591446399688721,17
2211,4.534169673919678,4.559999942779541,11
2212,4.889737129211426,4.889737129211426,20
2213,4.374946594238281,4.381885528564453,13
2214,4.657360553741455,4.648211479187012,9
2215,4.746011257171631,4.76015043258667,5
2216,4.622074604034424,4.64741849899292,20
2217,4.491302013397217,4.491302013397217,14
2218,4.698170185089111,4.758965969085693,17
2219,4.461852550506592,4.461852550506592,10
2220,4.789477348327637,4.789477348327637,20
2221,4.568573474884033,4.577418804168701,13
2222,4.428481578826904,4.428481578826904,9
2223,4.406429290771484,4.406429290771484,13
2224,4.6430583000183105,4.6859869956970215,20
2225,4.618978500366211,4.624307155609131,7
2226,4.4086127281188965,4.443836688995361,5
2227,4.69358491897583,4.660256862640381,9
2228,4.489902496337891,4.562631130218506,12
2229,4.530519962310791,4.530519962310791,3
2230,4.2707037925720215,4.24321174621582,7
2231,4.562040328979492,4.562040328979492,12
2232,4.514663219451904,4.518918991088867,20
2233,4.620410919189453,4.620410919189453,19
2234,4.647485256195068,4.670844554901123,20
2235,4.253881454467773,4.253881454467773,5
2236,4.409586429595947,4.409586429595947,3
2237,4.801886081695557,4.8209404945373535,20
2238,4.865397930145264,4.865397930145264,20
2239,4.876663684844971,4.876663684844971,20
2240,4.453991889953613,4.445275783538818,12
2241,4.295599937438965,4.310842514038086,10
2242,4.652770042419434,4.663683891296387,13
2243,4.781445503234863,4.736627578735352,20
2244,4.6477370262146,4.6477370262146,5
2245,4.80076265335083,4.817962169647217,18
2246,4.703078746795654,4.703078746795654,20
2247,4.53236722946167,4.4457526206970215,7
2248,4.603890419006348,4.528177261352539,11
2249,4.677852630615234,4.677852630615234,5
2250,4.8440093994140625,4.8440093994140625,20
2251,4.810495853424072,4.830267906188965,11
2252,4.493639945983887,4.5319743156433105,6
2253,4.484418869018555,4.492256164550781,6
2254,4.586563587188721,4.588637351989746,16
2255,4.852480888366699,4.852480888366699,14
2256,4.4254302978515625,4.387118816375732,14
2257,4.745219707489014,4.756514549255371,20
2258,4.141380786895752,4.2226643562316895,20
2259,4.889649868011475,4.889649868011475,20
2260,4.672919273376465,4.622494220733643,9
2261,4.423954486846924,4.423954486846924,4
2262,4.395746231079102,4.417815208435059,20
2263,4.557333469390869,4.55825138092041,13
2264,4.8007402420043945,4.798142433166504,12
2265,4.832364082336426,4.832364082336426,20
2266,4.537100315093994,4.537100315093994,20
2267,4.723063945770264,4.715704441070557,15
2268,4.531655311584473,4.531655311584473,20
2269,4.793330669403076,4.785736083984375,19
2270,4.639901161193848,4.639901161193848,14
2271,4.3920159339904785,4.320309162139893,13
2272,4.835352897644043,4.835352897644043,17
2273,4.763063907623291,4.666008472442627,13
2274,4.4648613929748535,4.469954013824463,5
2275,4.378398418426514,4.378398418426514,3
2276,4.887399196624756,4.868839740753174,20
2277,4.3457536697387695,4.417617321014404,5
2278,4.530119895935059,4.522563457489014,20
2279,4.620494365692139,4.624476432800293,15
2280,4.5676679611206055,4.643484592437744,19
2281,4.720020771026611,4.712984561920166,14
2282,4.613070964813232,4.613070964813232,4
2283,4.447895050048828,4.447895050048828,13
2284,4.717966556549072,4.647565841674805,10
2285,4.588963508605957,4.590028762817383,19
2286,4.555538654327393,4.65304708480835,17
2287,4.823471546173096,4.823471546173096,20
2288,4.620842456817627,4.620842456817627,11
2289,4.740472793579102,4.745309352874756,20
2290,4.683366775512695,4.707499027252197,20
2291,4.748422622680664,4.748422622680664,20
2292,4.764364719390869,4.7858805656433105,11
2293,4.581021785736084,4.581021785736084,20
2294,4.4668779373168945,4.4668779373168945,4
